cash_request_id_main,user_id,cohort,cash_request_amount,cash_request_status,cash_request_id,type,fee_status,fee_amount,charge_moment
1940,8831,202005,100,rejected,0,0,,,
1966,2633,202005,100,rejected,0,0,,,
2151,3276,202005,100,money_back,0,0,,,
6527,13661,202007,100,rejected,0,0,,,
1027,682,202004,100,rejected,0,0,,,
1025,227,202004,100,money_back,0,0,,,
1032,4843,202004,200,rejected,0,0,,,
1576,4523,202005,100,rejected,0,0,,,
1019,3377,202004,50,rejected,0,0,,,
1263,4833,202004,100,rejected,0,0,,,
2056,5453,202005,100,money_back,0,0,,,
1021,1895,202004,100,rejected,0,0,,,
1121,4869,202004,100,rejected,0,0,,,
1313,2274,202004,100,rejected,0,0,,,
1041,1909,202004,100,rejected,0,0,,,
1040,1774,202004,100,rejected,0,0,,,
1038,4906,202004,100,rejected,0,0,,,
1035,2991,202004,100,rejected,0,0,,,
1052,1257,202004,100,rejected,0,0,,,
1036,3948,202004,100,rejected,0,0,,,
1384,5284,202004,100,rejected,0,0,,,
1332,2613,202004,100,rejected,0,0,,,
6612,26802,202007,100,rejected,0,0,,,
1577,7495,202005,100,rejected,0,0,,,
1418,7505,202004,100,money_back,0,0,,,
1679,6461,202005,100,rejected,0,0,,,
1322,6461,202004,100,rejected,0,0,,,
1093,5807,202004,100,rejected,0,0,,,
1795,1365,202005,100,money_back,0,0,,,
1890,1055,202005,100,money_back,0,0,,,
1335,4580,202004,100,money_back,0,0,,,
4604,13867,202006,100,money_back,4604,postpone,accepted,5,before
4604,13867,202006,100,money_back,4604,postpone,cancelled,5,after
1915,8561,202005,100,direct_debit_rejected,0,0,,,
2139,9476,202005,100,rejected,0,0,,,
2252,9579,202005,100,money_back,0,0,,,
2087,6501,202005,100,money_back,0,0,,,
2171,8882,202005,100,rejected,0,0,,,
1432,4636,202004,100,money_back,0,0,,,
2414,6947,202006,100,rejected,0,0,,,
1737,5807,202005,100,rejected,0,0,,,
5099,19217,202006,100,rejected,0,0,,,
1967,3617,202005,200,money_back,0,0,,,
2257,9930,202005,100,rejected,0,0,,,
2610,11783,202006,100,rejected,0,0,,,
2177,496,202005,100,money_back,0,0,,,
1056,2852,202004,100,rejected,0,0,,,
1055,1657,202004,60,rejected,0,0,,,
1392,6511,202004,50,money_back,0,0,,,
2079,8986,202005,100,rejected,0,0,,,
2165,2142,202005,100,rejected,0,0,,,
2232,8963,202005,100,money_back,0,0,,,
1667,72,202005,100,rejected,0,0,,,
1578,4990,202005,100,rejected,0,0,,,
1333,4638,202004,100,rejected,0,0,,,
2050,6596,202005,100,money_back,0,0,,,
2150,7618,202005,100,rejected,0,0,,,
1188,1393,202004,100,rejected,0,0,,,
1944,8955,202005,100,rejected,0,0,,,
1968,8852,202005,100,rejected,0,0,,,
1385,5081,202004,100,rejected,0,0,,,
2405,5731,202005,99,rejected,0,0,,,
7635,9249,202007,100,rejected,0,0,,,
3255,12459,202006,100,money_back,3255,postpone,accepted,5,before
3255,12459,202006,100,money_back,3255,postpone,cancelled,5,after
2309,11413,202005,100,rejected,0,0,,,
1923,5286,202005,100,money_back,1923,postpone,accepted,5,before
1811,2274,202005,100,rejected,0,0,,,
2352,10612,202005,60,money_back,0,0,,,
2182,2142,202005,80,rejected,0,0,,,
2030,9018,202005,100,money_back,0,0,,,
2128,8720,202005,50,money_back,0,0,,,
2179,5331,202005,100,money_back,0,0,,,
2146,5319,202005,100,money_back,0,0,,,
1834,4624,202005,100,rejected,0,0,,,
1336,2015,202004,100,rejected,0,0,,,
1877,8295,202005,100,rejected,0,0,,,
1491,8140,202004,100,money_back,0,0,,,
2136,4934,202005,100,rejected,0,0,,,
1981,7227,202005,100,money_back,0,0,,,
2208,9471,202005,100,money_back,0,0,,,
2034,8638,202005,50,rejected,0,0,,,
2469,10673,202006,80,rejected,0,0,,,
2167,9427,202005,100,rejected,0,0,,,
1564,6613,202005,100,money_back,0,0,,,
16885,22673,202009,100,money_back,16885,postpone,accepted,5,before
3114,2434,202006,100,rejected,0,0,,,
8612,27816,202007,50,rejected,0,0,,,
2173,5239,202005,100,rejected,0,0,,,
1891,4518,202005,100,rejected,0,0,,,
1560,8641,202005,100,money_back,0,0,,,
2147,6493,202005,100,money_back,0,0,,,
1724,5049,202005,100,money_back,0,0,,,
2052,6238,202005,100,money_back,0,0,,,
6411,19217,202007,80,rejected,0,0,,,
2219,2779,202005,100,money_back,0,0,,,
2120,4546,202005,100,money_back,0,0,,,
2045,3108,202005,100,money_back,0,0,,,
2198,4813,202005,100,money_back,2198,postpone,cancelled,5,after
2323,11639,202005,70,money_back,0,0,,,
2400,9953,202005,50,money_back,0,0,,,
2042,8020,202005,100,money_back,0,0,,,
1749,1658,202005,100,money_back,1749,postpone,accepted,5,before
1353,3128,202004,100,money_back,0,0,,,
2195,6929,202005,50,rejected,0,0,,,
2023,4884,202005,80,money_back,0,0,,,
2036,3377,202005,50,rejected,0,0,,,
8594,19802,202007,100,rejected,0,0,,,
6353,25670,202007,80,rejected,0,0,,,
1766,4656,202005,100,money_back,0,0,,,
10818,13082,202008,100,rejected,0,0,,,
2417,9245,202006,100,rejected,0,0,,,
2424,11638,202006,60,rejected,0,0,,,
2148,4638,202005,100,rejected,0,0,,,
1758,5392,202005,100,rejected,0,0,,,
6151,6342,202007,100,rejected,0,0,,,
1337,1909,202004,100,money_back,0,0,,,
1675,2910,202005,100,money_back,0,0,,,
2170,6536,202005,100,money_back,2170,postpone,accepted,5,before
2170,6536,202005,100,money_back,2170,postpone,cancelled,5,after
1635,8873,202005,1,money_back,0,0,,,
2187,6461,202005,100,rejected,0,0,,,
2080,8093,202005,100,money_back,0,0,,,
1591,1628,202005,100,money_back,1591,postpone,cancelled,5,before
2234,8737,202005,100,money_back,0,0,,,
2192,7893,202005,100,money_back,0,0,,,
6615,17329,202007,100,rejected,0,0,,,
1947,7199,202005,100,money_back,0,0,,,
2304,11268,202005,100,money_back,0,0,,,
1774,6859,202005,100,money_back,0,0,,,
2370,11253,202005,100,money_back,0,0,,,
2070,7379,202005,100,rejected,0,0,,,
1096,952,202004,100,rejected,0,0,,,
1946,9308,202005,50,money_back,0,0,,,
1584,1273,202005,100,rejected,0,0,,,
1931,4638,202005,100,rejected,0,0,,,
1636,4638,202005,100,rejected,0,0,,,
1809,8541,202005,60,rejected,0,0,,,
2306,11391,202005,100,money_back,0,0,,,
3100,2015,202006,100,rejected,0,0,,,
2988,13879,202006,100,rejected,0,0,,,
1191,2295,202004,100,rejected,0,0,,,
1882,4644,202005,100,money_back,0,0,,,
2085,1267,202005,100,money_back,0,0,,,
2529,7391,202006,100,rejected,0,0,,,
1388,2991,202004,100,money_back,0,0,,,
1511,8670,202005,99,money_back,0,0,,,
10715,31320,202008,50,rejected,0,0,,,
2355,10877,202005,100,money_back,0,0,,,
2059,8489,202005,100,rejected,0,0,,,
2144,9482,202005,100,money_back,0,0,,,
1694,7785,202005,100,money_back,0,0,,,
1963,8410,202005,100,money_back,0,0,,,
2431,12099,202006,100,rejected,0,0,,,
2008,4543,202005,100,money_back,0,0,,,
1268,6931,202004,100,rejected,0,0,,,
1741,9213,202005,100,money_back,0,0,,,
1321,1393,202004,100,rejected,0,0,,,
1770,1085,202005,100,money_back,0,0,,,
2311,11410,202005,100,rejected,0,0,,,
1231,6393,202004,100,rejected,0,0,,,
3190,14115,202006,100,rejected,0,0,,,
1585,8908,202005,100,rejected,0,0,,,
2168,7903,202005,50,money_back,0,0,,,
2373,11858,202005,100,money_back,0,0,,,
2310,11416,202005,100,rejected,0,0,,,
2407,12100,202006,100,rejected,0,0,,,
1954,8412,202005,100,rejected,0,0,,,
1338,7287,202004,100,money_back,0,0,,,
2423,11733,202006,100,rejected,0,0,,,
3017,9119,202006,100,rejected,0,0,,,
1503,8500,202005,100,money_back,1503,postpone,cancelled,5,before
6354,26854,202007,30,rejected,0,0,,,
11831,31850,202008,100,rejected,0,0,,,
2157,8903,202005,100,money_back,0,0,,,
1494,8589,202004,100,money_back,0,0,,,
2035,1017,202005,100,money_back,0,0,,,
1205,3162,202004,100,money_back,0,0,,,
3655,16270,202006,100,rejected,0,0,,,
2101,9255,202005,100,money_back,0,0,,,
1470,4508,202004,50,money_back,0,0,,,
1800,2002,202005,100,money_back,0,0,,,
1725,1381,202005,60,money_back,0,0,,,
2046,1159,202005,25,money_back,0,0,,,
1565,6538,202005,100,money_back,0,0,,,
1325,3285,202004,100,rejected,0,0,,,
2209,7607,202005,100,money_back,0,0,,,
2240,6162,202005,50,money_back,0,0,,,
1156,3639,202004,100,rejected,0,0,,,
1936,5284,202005,50,money_back,0,0,,,
1962,7884,202005,100,money_back,0,0,,,
2427,10208,202006,50,rejected,0,0,,,
2916,1355,202006,100,money_back,2916,postpone,cancelled,5,after
2089,8986,202005,1,money_back,0,0,,,
1233,6144,202004,100,rejected,0,0,,,
2132,9466,202005,100,money_back,0,0,,,
2256,10035,202005,100,money_back,0,0,,,
1748,1776,202005,50,money_back,0,0,,,
3263,14585,202006,100,rejected,0,0,,,
1803,1779,202005,100,direct_debit_rejected,0,0,,,
12905,36013,202008,50,rejected,0,0,,,
1838,5871,202005,100,rejected,0,0,,,
3102,8631,202006,100,rejected,0,0,,,
3417,2920,202006,100,rejected,0,0,,,
2248,9767,202005,100,rejected,0,0,,,
1339,3032,202004,60,rejected,0,0,,,
2850,8710,202006,100,rejected,0,0,,,
2459,10109,202006,100,rejected,0,0,,,
1970,9269,202005,100,money_back,0,0,,,
1991,72,202005,100,rejected,0,0,,,
3319,13274,202006,100,rejected,0,0,,,
4084,15994,202006,100,rejected,0,0,,,
1720,2630,202005,100,money_back,0,0,,,
2143,6931,202005,50,money_back,0,0,,,
1590,8773,202005,100,money_back,0,0,,,
1744,6784,202005,100,money_back,0,0,,,
1771,2977,202005,100,money_back,0,0,,,
2241,8496,202005,100,money_back,0,0,,,
2125,2274,202005,50,rejected,0,0,,,
2415,12150,202006,100,rejected,0,0,,,
2475,12376,202006,100,rejected,0,0,,,
2582,3024,202006,100,rejected,0,0,,,
2160,7091,202005,100,money_back,2160,postpone,accepted,5,before
2386,11910,202005,100,rejected,0,0,,,
1917,6345,202005,72,rejected,0,0,,,
14978,38553,202009,50,money_back,14978,instant_payment,accepted,5,after
2514,10993,202006,100,rejected,0,0,,,
1879,8924,202005,100,money_back,0,0,,,
1815,7993,202005,100,money_back,0,0,,,
3537,8831,202006,50,rejected,0,0,,,
1722,7971,202005,100,money_back,0,0,,,
1945,5264,202005,100,money_back,0,0,,,
2133,8787,202005,50,money_back,0,0,,,
2186,9547,202005,100,money_back,0,0,,,
2126,9442,202005,50,money_back,0,0,,,
1575,8985,202005,100,money_back,0,0,,,
2299,2206,202005,100,money_back,0,0,,,
2155,90,202005,100,money_back,0,0,,,
1732,4297,202005,200,money_back,0,0,,,
2061,7619,202005,100,money_back,0,0,,,
1639,3100,202005,100,money_back,0,0,,,
1938,6439,202005,100,money_back,0,0,,,
1819,7210,202005,100,money_back,0,0,,,
2176,7577,202005,100,money_back,0,0,,,
2260,10246,202005,100,money_back,2260,postpone,accepted,5,before
2260,10246,202005,100,money_back,2260,postpone,cancelled,5,after
2357,10938,202005,100,money_back,0,0,,,
1631,7303,202005,100,money_back,1631,postpone,accepted,5,before
11018,4613,202008,100,rejected,0,0,,,
1979,8507,202005,100,money_back,0,0,,,
1980,8412,202005,50,money_back,0,0,,,
2401,11774,202005,100,money_back,0,0,,,
10538,9183,202008,100,rejected,0,0,,,
24460,86577,202010,25,money_back,24460,instant_payment,accepted,5,after
8597,28335,202007,100,rejected,0,0,,,
1272,5496,202004,100,rejected,0,0,,,
10716,30482,202008,50,rejected,0,0,,,
1929,7739,202005,100,money_back,0,0,,,
1934,8344,202005,100,money_back,0,0,,,
1788,161,202005,100,money_back,0,0,,,
1919,6900,202005,100,money_back,0,0,,,
2429,10459,202006,100,rejected,0,0,,,
2829,8908,202006,100,rejected,0,0,,,
1456,8379,202004,100,direct_debit_rejected,1456,postpone,cancelled,5,after
2693,13274,202006,100,rejected,0,0,,,
1840,3258,202005,100,money_back,0,0,,,
2233,3309,202005,100,money_back,0,0,,,
1958,8292,202005,100,money_back,0,0,,,
2262,10116,202005,100,rejected,0,0,,,
2190,8707,202005,50,money_back,0,0,,,
1948,4916,202005,50,money_back,0,0,,,
2684,10804,202006,100,rejected,0,0,,,
1816,6757,202005,100,money_back,0,0,,,
1634,5295,202005,100,money_back,0,0,,,
2212,7229,202005,100,money_back,0,0,,,
1797,6379,202005,100,money_back,0,0,,,
1626,6829,202005,100,money_back,0,0,,,
1928,6879,202005,50,money_back,0,0,,,
1763,7475,202005,100,money_back,0,0,,,
2564,7391,202006,100,rejected,0,0,,,
2477,10673,202006,100,rejected,0,0,,,
625,3057,202002,100,money_back,0,0,,,
127,513,201912,100,money_back,0,0,,,
797,860,202003,10,money_back,0,0,,,
1082,5393,202004,100,money_back,0,0,,,
1202,6090,202004,100,money_back,0,0,,,
1905,2852,202005,100,money_back,0,0,,,
2316,9928,202005,60,money_back,0,0,,,
2064,6912,202005,95,rejected,0,0,,,
2478,9935,202006,100,rejected,0,0,,,
2088,5769,202005,100,money_back,2088,postpone,cancelled,5,before
2180,3046,202005,100,money_back,0,0,,,
6749,29041,202007,100,money_back,6749,incident,accepted,5,after
10942,47,202008,10,money_back,10942,postpone,accepted,5,before
10942,47,202008,10,money_back,10942,instant_payment,accepted,5,after
2565,12664,202006,100,rejected,0,0,,,
1703,8721,202005,100,money_back,0,0,,,
2712,6846,202006,100,rejected,0,0,,,
1736,8908,202005,50,money_back,0,0,,,
1900,7635,202005,70,money_back,0,0,,,
2020,2827,202005,100,money_back,0,0,,,
2497,8831,202006,100,rejected,0,0,,,
2531,10087,202006,100,rejected,0,0,,,
1757,7162,202005,100,money_back,0,0,,,
2238,9666,202005,100,money_back,0,0,,,
3418,10869,202006,100,rejected,0,0,,,
1997,9199,202005,100,money_back,0,0,,,
2359,11641,202005,100,money_back,2359,postpone,cancelled,5,after
2245,8231,202005,100,money_back,0,0,,,
3702,9843,202006,50,rejected,0,0,,,
2130,682,202005,100,money_back,0,0,,,
10718,16874,202008,50,rejected,0,0,,,
9133,14912,202007,22,rejected,0,0,,,
1874,4763,202005,100,money_back,0,0,,,
1707,5038,202005,100,money_back,0,0,,,
2505,12441,202006,100,rejected,0,0,,,
2486,12408,202006,100,rejected,0,0,,,
2743,13570,202006,100,rejected,0,0,,,
4610,20022,202006,99,money_back,0,0,,,
1669,7518,202005,100,direct_debit_rejected,0,0,,,
2000,4830,202005,100,money_back,2000,postpone,cancelled,5,after
2460,12274,202006,100,rejected,0,0,,,
2967,8908,202006,100,rejected,0,0,,,
2566,12664,202006,100,rejected,0,0,,,
2149,8311,202005,100,money_back,0,0,,,
1904,2015,202005,100,money_back,0,0,,,
2065,1227,202005,100,money_back,0,0,,,
1779,5299,202005,100,money_back,0,0,,,
1969,9342,202005,100,money_back,0,0,,,
2131,8541,202005,50,money_back,0,0,,,
2532,11877,202006,100,rejected,0,0,,,
2487,10086,202006,100,rejected,0,0,,,
2766,13244,202006,100,rejected,0,0,,,
1985,4912,202005,100,rejected,0,0,,,
2318,10894,202005,100,money_back,0,0,,,
2584,6441,202006,100,rejected,0,0,,,
2534,5285,202006,100,rejected,0,0,,,
1566,907,202005,100,money_back,1566,incident,accepted,5,after
8704,20639,202007,100,rejected,0,0,,,
1668,9133,202005,100,money_back,0,0,,,
2244,8653,202005,80,money_back,0,0,,,
3238,6519,202006,100,rejected,0,0,,,
3425,2229,202006,100,rejected,0,0,,,
2434,7118,202006,100,rejected,0,0,,,
2390,9973,202005,1,money_back,0,0,,,
2660,11363,202006,100,rejected,0,0,,,
2189,4508,202005,60,money_back,0,0,,,
2567,10396,202006,100,rejected,0,0,,,
1804,5963,202005,100,money_back,0,0,,,
1814,2501,202005,100,money_back,0,0,,,
1586,6938,202005,100,money_back,0,0,,,
2093,9362,202005,100,money_back,0,0,,,
1986,7703,202005,100,rejected,0,0,,,
2391,11967,202005,100,rejected,0,0,,,
4403,19203,202006,90,rejected,0,0,,,
2735,12100,202006,100,rejected,0,0,,,
1534,8855,202005,100,money_back,0,0,,,
2757,10145,202006,100,rejected,0,0,,,
2058,8087,202005,100,money_back,0,0,,,
2463,12274,202006,100,rejected,0,0,,,
2509,1715,202006,70,rejected,0,0,,,
1826,6198,202005,100,money_back,0,0,,,
2723,9843,202006,100,rejected,0,0,,,
1841,3131,202005,100,money_back,0,0,,,
2915,2408,202006,100,rejected,0,0,,,
1914,9304,202005,100,money_back,0,0,,,
5643,23771,202006,100,rejected,0,0,,,
2488,12228,202006,100,rejected,0,0,,,
2613,12815,202006,80,rejected,0,0,,,
2103,4616,202005,100,money_back,0,0,,,
3549,12249,202006,100,rejected,0,0,,,
3191,6634,202006,100,rejected,0,0,,,
2562,7391,202006,100,rejected,0,0,,,
2322,10786,202005,100,money_back,0,0,,,
1990,2544,202005,100,rejected,0,0,,,
2489,12263,202006,100,rejected,0,0,,,
1681,6646,202005,100,money_back,0,0,,,
5645,22261,202006,100,rejected,0,0,,,
2538,10086,202006,100,rejected,0,0,,,
2433,277,202006,100,rejected,0,0,,,
2662,11416,202006,100,rejected,0,0,,,
2664,13104,202006,100,rejected,0,0,,,
1659,4869,202005,100,rejected,0,0,,,
2744,13591,202006,100,rejected,0,0,,,
3554,15666,202006,100,rejected,0,0,,,
2048,9366,202005,100,money_back,0,0,,,
8169,20925,202007,100,rejected,0,0,,,
1984,8726,202005,100,money_back,0,0,,,
2377,10275,202005,100,money_back,0,0,,,
1845,6627,202005,100,money_back,0,0,,,
2701,2274,202006,100,rejected,0,0,,,
1726,2417,202005,100,money_back,0,0,,,
3173,4830,202006,100,rejected,0,0,,,
2095,5204,202005,100,money_back,0,0,,,
1930,2060,202005,100,money_back,0,0,,,
2194,3558,202005,100,money_back,0,0,,,
1833,2197,202005,100,money_back,1833,postpone,cancelled,5,after
2214,2102,202005,50,money_back,2214,postpone,cancelled,5,after
2512,1145,202006,100,rejected,0,0,,,
6782,12460,202007,100,rejected,0,0,,,
9664,6731,202007,100,rejected,0,0,,,
5508,14268,202006,100,rejected,0,0,,,
1971,810,202005,80,money_back,0,0,,,
2586,11181,202006,100,rejected,0,0,,,
2075,2295,202005,100,money_back,0,0,,,
2464,9245,202006,100,rejected,0,0,,,
3267,14867,202006,100,rejected,0,0,,,
2394,12015,202005,100,money_back,0,0,,,
2491,4912,202006,100,rejected,0,0,,,
5907,21248,202006,100,rejected,0,0,,,
2074,9371,202005,100,money_back,0,0,,,
1837,2539,202005,100,money_back,0,0,,,
2841,13328,202006,100,rejected,0,0,,,
2229,9622,202005,100,money_back,0,0,,,
2540,10921,202006,100,rejected,0,0,,,
2665,11410,202006,100,rejected,0,0,,,
2102,8545,202005,100,money_back,0,0,,,
2758,1257,202006,100,rejected,0,0,,,
1912,271,202005,100,money_back,0,0,,,
2786,4523,202006,100,rejected,0,0,,,
2001,6511,202005,100,rejected,0,0,,,
2742,13551,202006,100,rejected,0,0,,,
1847,5081,202005,100,rejected,0,0,,,
3268,9901,202006,100,rejected,0,0,,,
2513,8955,202006,100,rejected,0,0,,,
13038,25065,202008,100,rejected,0,0,,,
2436,10776,202006,100,rejected,0,0,,,
4006,16217,202006,100,rejected,0,0,,,
2541,1043,202006,100,rejected,0,0,,,
2587,10477,202006,100,rejected,0,0,,,
12907,30775,202008,100,rejected,0,0,,,
2358,11648,202005,100,money_back,2358,postpone,accepted,5,before
2358,11648,202005,100,money_back,2358,incident,accepted,5,after
2358,11648,202005,100,money_back,2358,postpone,cancelled,5,after
5760,24489,202006,100,rejected,0,0,,,
1918,1361,202005,100,money_back,0,0,,,
2492,6461,202006,100,rejected,0,0,,,
2719,13442,202006,100,rejected,0,0,,,
16574,29684,202009,50,rejected,0,0,,,
1645,7704,202005,100,money_back,0,0,,,
2017,8522,202005,100,money_back,0,0,,,
2091,6276,202005,100,money_back,0,0,,,
2571,10684,202006,100,rejected,0,0,,,
2748,10145,202006,100,rejected,0,0,,,
2025,1861,202005,100,money_back,0,0,,,
1895,3219,202005,100,money_back,0,0,,,
2067,1324,202005,100,money_back,0,0,,,
2066,8247,202005,100,money_back,0,0,,,
2062,1106,202005,100,money_back,0,0,,,
2275,10759,202005,100,money_back,0,0,,,
2002,6144,202005,100,rejected,0,0,,,
1821,2653,202005,100,money_back,0,0,,,
13957,36190,202008,100,rejected,0,0,,,
2542,7844,202006,100,rejected,0,0,,,
5530,22869,202006,70,rejected,0,0,,,
2912,6461,202006,100,rejected,0,0,,,
2185,7764,202005,100,money_back,0,0,,,
2445,11001,202006,100,rejected,0,0,,,
2236,9675,202005,100,money_back,0,0,,,
2667,12968,202006,100,rejected,0,0,,,
2994,8986,202006,100,rejected,0,0,,,
6569,25873,202007,100,rejected,0,0,,,
1848,7731,202005,100,money_back,0,0,,,
2276,10555,202005,100,money_back,0,0,,,
2216,9572,202005,100,money_back,0,0,,,
11080,32043,202008,100,rejected,0,0,,,
1567,8890,202005,100,money_back,0,0,,,
12175,34226,202008,100,rejected,0,0,,,
2331,10429,202005,100,money_back,0,0,,,
1801,8694,202005,100,money_back,0,0,,,
1818,9272,202005,100,money_back,0,0,,,
1820,6090,202005,100,money_back,0,0,,,
1949,2492,202005,100,money_back,0,0,,,
2019,4868,202005,50,money_back,0,0,,,
2515,1715,202006,100,rejected,0,0,,,
2003,5731,202005,100,rejected,0,0,,,
2336,10414,202005,100,rejected,0,0,,,
1473,7882,202004,100,money_back,0,0,,,
2493,12454,202006,100,rejected,0,0,,,
1974,8700,202005,50,money_back,0,0,,,
2825,13771,202006,100,money_back,0,0,,,
6014,25099,202006,100,rejected,0,0,,,
2543,12477,202006,70,rejected,0,0,,,
11342,34370,202008,90,rejected,0,0,,,
3269,1257,202006,100,rejected,0,0,,,
2788,13655,202006,100,rejected,0,0,,,
3429,14674,202006,100,rejected,0,0,,,
3567,12889,202006,100,rejected,0,0,,,
3310,9306,202006,100,rejected,0,0,,,
3012,10921,202006,100,rejected,0,0,,,
1704,7641,202005,100,money_back,0,0,,,
1793,6823,202005,100,money_back,0,0,,,
2853,6925,202006,100,rejected,0,0,,,
2740,8638,202006,100,rejected,0,0,,,
2049,1420,202005,100,money_back,0,0,,,
13954,19949,202008,100,rejected,0,0,,,
2280,10869,202005,80,rejected,0,0,,,
1601,6567,202005,100,money_back,0,0,,,
3106,14020,202006,100,rejected,0,0,,,
1850,1310,202005,100,rejected,0,0,,,
2365,11059,202005,100,money_back,0,0,,,
2439,11627,202006,60,rejected,0,0,,,
5532,22261,202006,50,rejected,0,0,,,
14867,38153,202009,50,rejected,0,0,,,
3013,13213,202006,100,rejected,0,0,,,
5670,24116,202006,100,rejected,0,0,,,
2004,5125,202005,100,money_back,0,0,,,
2447,11739,202006,100,rejected,0,0,,,
20229,66362,202010,100,money_back,20229,instant_payment,accepted,5,after
5899,23910,202006,100,rejected,0,0,,,
2347,9752,202005,70,money_back,2347,incident,accepted,5,after
2347,9752,202005,70,money_back,2347,postpone,cancelled,5,after
8634,30872,202007,50,rejected,0,0,,,
2789,12915,202006,100,rejected,0,0,,,
3493,7340,202006,100,rejected,0,0,,,
1883,6410,202005,100,money_back,0,0,,,
2005,4950,202005,100,rejected,0,0,,,
2282,10791,202005,100,rejected,0,0,,,
14979,13474,202009,100,money_back,14979,postpone,accepted,5,before
14979,13474,202009,100,money_back,14979,instant_payment,accepted,5,after
18464,49643,202009,100,rejected,0,0,,,
10544,20598,202008,50,rejected,0,0,,,
2397,11794,202005,100,money_back,0,0,,,
3430,13292,202006,100,rejected,0,0,,,
9837,25850,202007,50,rejected,0,0,,,
